stop_id,stop_name,lat,lon,mode
10814,v.le cassala,45.44505273056469,9.162207556758904,rapid_bus
10817,v.le cassala,45.44471012261267,9.163668803563112,rapid_bus
10820,via giambellino via tolstoj,45.45146927529911,9.151034109238145,tram
10823,bolivar m4,45.454653219689945,9.15286025452857,rapid_bus
10824,p.za napoli,45.45215953260474,9.153158861430898,tram
10825,p.za napoli,45.45230407057084,9.153864214475911,tram
10826,p.za napoli,45.452090384524176,9.154379988115307,rapid_bus
10827,bolivar m4,45.45565744342597,9.152404140950472,rapid_bus
10830,via l. il moro via pestalozzi,45.44748508461027,9.15531533197806,tram
10832,p.za napoli,45.45284242523822,9.154043132462636,rapid_bus
10840,ponte guido crepax,45.44803375069226,9.15779786676682,rapid_bus
10841,ponte guido crepax,45.44839766841826,9.157767856145115,rapid_bus
10844,ponte guido crepax,45.44823647078521,9.158742908554627,tram
10845,ponte guido crepax,45.44815765061634,9.157849733278336,tram
10846,via solari via stendhal,45.45390256343448,9.158789144588726,tram
10848,via solari via stendhal,45.454073191861696,9.159070981976171,tram
10850,ripa di p.ta ticinese via d'adda,45.448670740443234,9.160379370384351,tram
10854,p.za del rosario,45.455260275854734,9.163018224743606,tram
10855,p.za del rosario,45.45520692919273,9.16255445825692,tram
10856,ripa di p.ta ticinese via lombardini,45.44948800549408,9.164253374156608,tram
10857,ripa di p.ta ticinese via lombardini,45.449264600731816,9.16370592565482,tram
10859,v.le misurata,45.457513117428576,9.15130280691962,rapid_bus
10874,c.so vercelli via cherubini,45.466716500620365,9.158086307330638,tram
10881,c.so vercelli via cherubini,45.46656236810577,9.158891766765198,tram
10888,c.so vercelli l.go settimio severo,45.46632833210884,9.162108258790916,tram
10890,p.le aquileia,45.46105535240566,9.163317780715609,tram
10891,c.so vercelli l.go settimio severo,45.46637712535076,9.16261047856906,tram
10893,p.le aquileia,45.46133245384763,9.163143985888142,tram
10894,v.le s. michele del carso p.za de meis,45.46340023745391,9.164047341152544,tram
10896,v.le s. michele del carso p.za de meis,45.4639229837198,9.164120715680388,tram
10897,p.le baracca,45.465684940251315,9.164780241139372,tram
10898,p.le baracca,45.46615210715993,9.16446386388881,tram
10899,p.le baracca,45.46635593740335,9.164837798270412,tram
10905,p.za piemonte,45.46706618563851,9.15356677883006,tram
10906,p.za piemonte,45.46691547674653,9.15408617237739,tram
10926,via monti via comerio,45.47618864405657,9.162317186204534,tram
10931,via monti via savoia cavalleria,45.474358036849814,9.164699558163516,tram
10932,via monti via savoia cavalleria,45.47474152189106,9.164043394314536,tram
10944,c.so sempione via e. filiberto,45.48568960857371,9.158814255518172,tram
10945,c.so sempione via e. filiberto,45.48613389304157,9.158395103692872,tram
10947,p.za sei febbraio,45.477100070201566,9.1606693355928,tram
10949,p.za sei febbraio,45.47772124232908,9.160595930031905,tram
10953,c.so sempione via arona,45.484228992696174,9.160574393739855,tram
10957,c.so sempione via arona,45.48398078105152,9.161061531310995,tram
10960,domodossola fn m5,45.48242743348496,9.16295125554393,tram
10961,domodossola fn m5,45.48213243002403,9.16351642495558,tram
10964,v.le certosa v.le serra,45.48962893138913,9.151137435831751,rapid_bus
10965,v.le certosa v.le serra,45.489901761512726,9.15178274487719,tram
10967,v.le certosa v.le serra,45.4905729851363,9.151930190171813,rapid_bus
10968,via da panicale,45.4932469974406,9.151385453218817,tram
10969,via da panicale,45.493280213380366,9.15122023100174,tram
10971,via bartolini v.le m.te ceneri,45.49107480323232,9.153606401636702,tram
10972,via bartolini v.le m.te ceneri,45.491435708582834,9.152959505905436,tram
10973,via bartolini v.le m.te ceneri,45.49171832369997,9.153643340495176,rapid_bus
10974,p.za prealpi,45.49458537971538,9.15346074585456,tram
10975,p.za prealpi,45.49469342103691,9.15343864170231,tram
10976,via bartolini v.le m.te ceneri,45.49148833960867,9.153985050617162,rapid_bus
10977,via mac mahon via artieri,45.495647657785554,9.155069654637066,tram
10978,p.za firenze,45.48783379679555,9.156072059883783,tram
10979,p.za firenze,45.487857761421544,9.15619451369246,tram
10983,p.za firenze,45.48861761372335,9.156498999706564,tram
10987,p.za firenze,45.48782788865606,9.157454906939863,tram
10988,p.za firenze,45.48791795873158,9.157044126467486,tram
10989,p.za firenze,45.48846978934965,9.156361562528614,tram
10990,via mac mahon v.le m.te ceneri,45.493437490256994,9.15697547903953,rapid_bus
10991,via mac mahon v.le m.te ceneri,45.49373929584788,9.156776346252714,rapid_bus
10992,via mac mahon v.le m.te ceneri,45.49427457986053,9.15734345611059,tram
10995,via mac mahon v.le m.te ceneri,45.49390149327058,9.158065894983254,tram
10999,p.za caneva,45.48771134468527,9.16130727954638,tram
11001,p.za caneva,45.4877921570341,9.161446673825624,tram
11002,via mac mahon via caracciolo,45.49119188714067,9.16159624292082,tram
11003,via mac mahon via caracciolo,45.491105362963154,9.161479846352744,tram
11006,via mac mahon via p. eugenio,45.48941998543133,9.163727656976342,tram
11008,p.za diocleziano,45.48771068210894,9.164930337809388,tram
11009,p.za diocleziano,45.48803489500373,9.16552450117988,tram
11010,via mac mahon via p. eugenio,45.489336481138906,9.16407490659778,tram
11013,via mac mahon via bramantino,45.497822274139935,9.152679182546256,tram
11014,via mac mahon via bramantino,45.49756958967033,9.153171259325436,tram
11015,via mac mahon via artieri,45.496297389560304,9.154699621228762,tram
11016,via mac mahon via artieri,45.49585749041538,9.15545313559327,tram
11018,bovisa (politecnico),45.50311671224239,9.1611639741289,rapid_bus
11019,via bovisasca via morghen,45.50465712827567,9.160272323994828,rapid_bus
11020,via bovisasca via morghen,45.50529638859193,9.160134926980694,rapid_bus
11023,via vare',45.50177876444582,9.162088155073777,rapid_bus
11024,bovisa (politecnico),45.503194401601526,9.161271153704805,rapid_bus
11025,via broglio via vare',45.502506963246674,9.162707841886714,rapid_bus
11033,via durando via cosenz,45.50622357863133,9.163256163372148,rapid_bus
