stop_id,stop_name,lat,lon
10721,via c. marcello via ferrario,45.50007090516614,9.147676733236112
10722,via c. marcello via ferrario,45.50000881182953,9.148000999343315
10723,p.za castelli,45.49897793033472,9.150041561357009
10724,p.za castelli,45.499100873388024,9.150686649891394
10725,certosa,45.50780271006252,9.137223460560156
10727,certosa,45.507971392919366,9.137091542694725
10820,via giambellino via tolstoj,45.45146927529911,9.151034109238145
10824,p.za napoli,45.45215953260474,9.153158861430898
10825,p.za napoli,45.45230407057084,9.153864214475911
10830,via l. il moro via pestalozzi,45.44748508461027,9.15531533197806
10844,ponte guido crepax,45.44823647078521,9.158742908554627
10845,ponte guido crepax,45.44815765061634,9.157849733278336
10846,via solari via stendhal,45.45390256343448,9.158789144588726
10848,via solari via stendhal,45.454073191861696,9.159070981976171
10850,ripa di p.ta ticinese via d'adda,45.448670740443234,9.160379370384351
10854,p.za del rosario,45.455260275854734,9.163018224743606
10855,p.za del rosario,45.45520692919273,9.16255445825692
10856,ripa di p.ta ticinese via lombardini,45.44948800549408,9.164253374156608
10857,ripa di p.ta ticinese via lombardini,45.449264600731816,9.16370592565482
10874,c.so vercelli via cherubini,45.466716500620365,9.158086307330638
10881,c.so vercelli via cherubini,45.46656236810577,9.158891766765198
10888,c.so vercelli l.go settimio severo,45.46632833210884,9.162108258790916
10890,p.le aquileia,45.46105535240566,9.163317780715609
10891,c.so vercelli l.go settimio severo,45.46637712535076,9.16261047856906
10893,p.le aquileia,45.46133245384763,9.163143985888142
10894,v.le s. michele del carso p.za de meis,45.46340023745391,9.164047341152544
10896,v.le s. michele del carso p.za de meis,45.4639229837198,9.164120715680388
10897,p.le baracca,45.465684940251315,9.164780241139372
10898,p.le baracca,45.46615210715993,9.16446386388881
10899,p.le baracca,45.46635593740335,9.164837798270412
10905,p.za piemonte,45.46706618563851,9.15356677883006
10906,p.za piemonte,45.46691547674653,9.15408617237739
10926,via monti via comerio,45.47618864405657,9.162317186204534
10931,via monti via savoia cavalleria,45.474358036849814,9.164699558163516
10932,via monti via savoia cavalleria,45.47474152189106,9.164043394314536
10944,c.so sempione via e. filiberto,45.48568960857371,9.158814255518172
10945,c.so sempione via e. filiberto,45.48613389304157,9.158395103692872
10947,p.za sei febbraio,45.477100070201566,9.1606693355928
10949,p.za sei febbraio,45.47772124232908,9.160595930031905
10953,c.so sempione via arona,45.484228992696174,9.160574393739855
10957,c.so sempione via arona,45.48398078105152,9.161061531310995
10960,domodossola fn m5,45.48242743348496,9.16295125554393
10961,domodossola fn m5,45.48213243002403,9.16351642495558
10965,v.le certosa v.le serra,45.489901761512726,9.15178274487719
10968,via da panicale,45.4932469974406,9.151385453218817
10969,via da panicale,45.493280213380366,9.15122023100174
10971,via bartolini v.le m.te ceneri,45.49107480323232,9.153606401636702
10972,via bartolini v.le m.te ceneri,45.491435708582834,9.152959505905436
10974,p.za prealpi,45.49458537971538,9.15346074585456
10975,p.za prealpi,45.49469342103691,9.15343864170231
10977,via mac mahon via artieri,45.495647657785554,9.155069654637066
10978,p.za firenze,45.48783379679555,9.156072059883783
10979,p.za firenze,45.487857761421544,9.15619451369246
10983,p.za firenze,45.48861761372335,9.156498999706564
10987,p.za firenze,45.48782788865606,9.157454906939863
10988,p.za firenze,45.48791795873158,9.157044126467486
10989,p.za firenze,45.48846978934965,9.156361562528614
10992,via mac mahon v.le m.te ceneri,45.49427457986053,9.15734345611059
10995,via mac mahon v.le m.te ceneri,45.49390149327058,9.158065894983254
10999,p.za caneva,45.48771134468527,9.16130727954638
11001,p.za caneva,45.4877921570341,9.161446673825624
11002,via mac mahon via caracciolo,45.49119188714067,9.16159624292082
11003,via mac mahon via caracciolo,45.491105362963154,9.161479846352744
11006,via mac mahon via p. eugenio,45.48941998543133,9.163727656976342
11008,p.za diocleziano,45.48771068210894,9.164930337809388
11009,p.za diocleziano,45.48803489500373,9.16552450117988
11010,via mac mahon via p. eugenio,45.489336481138906,9.16407490659778
11013,via mac mahon via bramantino,45.497822274139935,9.152679182546256
11014,via mac mahon via bramantino,45.49756958967033,9.153171259325436
11015,via mac mahon via artieri,45.496297389560304,9.154699621228762
11016,via mac mahon via artieri,45.49585749041538,9.15545313559327
11060,v.le romagna (rozzano),45.383450084794035,9.167271496215324
11061,v.le romagna (rozzano),45.383515731596674,9.167060996274811
11062,via grandi via buozzi (rozzano),45.38430256468405,9.170631857981071
11063,via grandi via buozzi (rozzano),45.383936547187865,9.170610232453331
11064,via curiel viale isonzo (rozzano),45.38910699322325,9.17208979310852
11065,via curiel viale isonzo (rozzano),45.389574997593385,9.172126340451626
11066,via curiel via lambro (rozzano),45.39426089864121,9.173022268929705
11067,via curiel via lambro (rozzano),45.39437078271812,9.172886441278273
11078,via dei missaglia via saponaro,45.41019143867493,9.174412044563203
11080,via dei missaglia via saponaro,45.41061633033413,9.17430348648128
11081,via dei missaglia via feraboli,45.41419224138045,9.174865835809516
11082,via dei missaglia via feraboli,45.41451757998066,9.174781517740168
11087,via curiel via maggi (rozzano),45.3982212426621,9.173456479017233
11088,via curiel via maggi (rozzano),45.3982866916617,9.173378065198632
11091,gratosoglio,45.40368470061791,9.173935845505806
11093,via dei missaglia via baroni,45.403840143156415,9.17463772960112
11094,gratosoglio,45.4036587543418,9.174441839253287
11095,via dei missaglia (scuola santarosa),45.40660278876406,9.17476999685518
11096,via dei missaglia (scuola santarosa),45.406789258457664,9.17458546291745
11105,via dei missaglia via de ruggiero,45.418250296222155,9.175477688396034
11106,via dei missaglia via de ruggiero,45.41858468778556,9.17535966663707
11107,via dei missaglia (isola anita),45.42311046167841,9.176840751854789
11108,via dei missaglia (isola anita),45.42277725509295,9.176948360581193
11109,via dei missaglia via s. abbondio,45.42475692150946,9.17698688581392
11110,via dei missaglia via s. abbondio,45.42449624009258,9.177092256109091
11111,via dei missaglia via boifava,45.42665402224709,9.177285812025584
11112,via dei missaglia via boifava,45.42706989960587,9.17718094880696
11130,p.za abbiategrasso m2,45.42929108740327,9.17745374284866
11131,p.za abbiategrasso m2,45.429426370378394,9.177600882229909
11135,via montegani via neera,45.433239900238085,9.177664955234611
11136,via montegani via neera,45.4329067207521,9.177754999863987
11137,via montegani via palmieri,45.434832555468915,9.178008738450217
11138,via montegani via palmieri,45.43512075228057,9.177904168312464
11139,via montegani v.le da cermenate,45.43724888237979,9.17830398996062
11162,via montegani v.le da cermenate,45.43816118429785,9.17830462038544
11163,via meda via spaventa,45.44013323290261,9.178618321448363
11164,via meda via spaventa,45.44133115950043,9.178645518576117
11165,v.le tibaldi via meda,45.44329644742155,9.179039055056634
11168,v.le tibaldi via meda,45.443787100020984,9.178978268749535
11169,l.go mahler,45.44579839270643,9.179261140195567
11171,via montevideo,45.456255379487835,9.165810809670749
11172,via montevideo,45.456281860823545,9.166170593775409
11173,via valenza alzaia nav. grande,45.450850748798544,9.1685540894815
11174,via valenza alzaia nav. grande,45.45068173039207,9.168099013984955
11175,v.le coni zugna via solari,45.45702777264718,9.169007178084527
11176,v.le coni zugna via solari,45.45705919719919,9.168505274256171
11177,p.ta genova m2,45.452415006679125,9.169855193776186
11178,p.ta genova m2,45.45277018297433,9.170100843185132
11179,p.ta genova m2,45.45341837612089,9.170021258564606
11181,p.ta genova m2,45.45355823411787,9.1697848904969
11182,p.ta genova m2,45.45329365286895,9.1704904287946
11184,v.le coni zugna via solari,45.45747038482218,9.168979848441568
11187,p.le cantore,45.45531001837954,9.172079622389516
11190,via vigevano via corsico,45.453062033046535,9.173441141264954
11191,via vigevano via corsico,45.45300703091922,9.17289170555046
11192,p.le cantore,45.4549974788167,9.172740570069172
11193,c.so colombo p.le cantore,45.45492721873755,9.172249516826437
11194,p.le cantore,45.455322672402815,9.17264239233721
11198,via vigevano v.le gorizia,45.45278505406227,9.175811896345914
11199,via vigevano v.le gorizia,45.452750771579645,9.176249178815285
11200,c.so genova via ariberto,45.45714426128227,9.175462685985169
11203,coni zugna m4,45.459416250190664,9.166030851838457
11204,coni zugna m4,45.459613201629054,9.165508867271797
11210,p.le baracca,45.46619801460055,9.165118758803455
11212,v.le coni zugna via solari,45.45721215736016,9.169227469015638
11216,s. maria delle grazie (cenacolo vinciano),45.46566415396233,9.17010436405913
11217,s. maria delle grazie (cenacolo vinciano),45.465736612920345,9.169800778496574
11225,de amicis m4,45.45803474457011,9.17656745157944
11230,l.go d'ancona,45.465809571367394,9.175143140955116
11231,l.go d'ancona,45.466146775018416,9.17536164378772
11233,l.go d'ancona,45.46658019134942,9.17500343039071
11234,de amicis m4,45.458497130281835,9.1774851086899
